UTCDate,UTCTime,wdmin(D),wdavg(D),wdmax(D),wsmin(ms-1),wsavg(ms-1),wsmax(ms-1),Tout,RH,Pout,rainaccum(mm),raindur(s),rainintensity(mmh-1),hailaccum(hitscm-2), haildur(s),hailintensity(hitscm-2h-1),rainpkintensity(mmh-1),hailpkintensiy(hitscm-2)
2017/10/20,13:38:48.693201,315,326,335,1.4,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:38:53.693201,314,328,339,1.5,1.7,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:38:58.693201,311,318,325,1.1,1.3,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:03.693201,311,318,324,1.0,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:08.693201,312,322,328,0.7,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:13.693201,304,318,339,0.6,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:18.693201,280,319,351,0.1,0.7,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:23.693201,269,157,330,0.0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:28.693201,212,144,317,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:32.732201,0,0,0,0,0,0,13.1,50.2,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:39:33.693201,129,150,166,0.2,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:38.693201,061,095,201,0.3,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:43.693201,243,333,356,0.2,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:48.693201,111,259,351,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:53.693201,055,148,222,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:39:58.693201,313,340,356,0.1,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:03.693201,150,047,236,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:08.693201,174,091,322,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:13.693201,040,309,150,0.2,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:18.693201,257,292,312,0.4,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:23.693201,122,334,286,0.2,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:28.693201,220,222,350,0.2,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:32.731201,0,0,0,0,0,0,13.2,50.1,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:40:33.693201,111,346,285,0.1,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:38.693201,117,027,345,0.1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:43.692201,016,344,324,0.4,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:48.693201,309,331,352,0.4,0.6,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:53.692201,326,333,352,0.6,1.0,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:40:58.692201,326,333,348,1.1,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:03.692201,320,332,349,0.7,1.0,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:08.692201,322,333,347,0.7,0.9,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:13.692201,313,323,344,0.4,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:18.692201,317,327,351,0.4,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:23.692201,307,325,343,0.8,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:28.692201,306,321,337,0.5,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:32.731201,0,0,0,0,0,0,13.3,49.6,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:41:33.692201,279,314,330,0.5,1.1,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:38.692201,292,308,317,0.5,0.9,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:43.692201,306,328,347,0.5,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:48.692201,320,326,337,0.4,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:53.692201,310,333,356,0.3,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:41:58.692201,098,014,318,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:03.692201,200,261,358,0.3,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:08.692201,179,211,303,0.0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:13.692201,184,039,282,0.2,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:18.692201,078,330,303,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:23.692201,285,311,330,0.3,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:28.692201,312,338,355,0.2,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:32.731201,0,0,0,0,0,0,13.3,50.0,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:42:33.692201,276,309,347,0.0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:38.692201,280,315,340,0.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:43.692201,012,342,319,0.2,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:48.692201,008,338,312,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:53.692201,047,027,356,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:42:58.692201,052,000,312,0.2,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:03.692201,306,088,356,0.2,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:08.692201,127,286,150,0.2,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:13.692201,109,336,312,0.1,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:18.692201,325,338,346,0.7,0.8,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:23.692201,010,000,345,0.5,0.7,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:28.692201,030,004,344,0.4,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:32.730201,0,0,0,0,0,0,13.4,50.0,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:43:33.692201,166,265,353,0.2,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:38.691201,092,196,220,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:43.692201,119,199,287,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:48.692201,086,100,119,0.0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:53.691201,092,338,315,0.1,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:43:58.691201,323,333,347,0.7,1.0,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:03.691201,317,326,354,0.8,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:08.691201,318,330,347,0.4,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:13.692201,303,320,337,0.5,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:18.692201,116,350,301,0.3,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:23.691201,116,339,291,0.3,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:28.691201,281,314,334,0.7,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:32.730201,0,0,0,0,0,0,13.4,49.6,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:44:33.691201,292,326,355,0.3,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:38.691201,297,310,332,0.7,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:43.691201,286,314,344,0.7,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:48.691201,266,286,300,1.0,1.4,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:53.691201,304,315,327,1.2,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:44:58.691201,311,317,326,1.4,1.8,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:03.691201,307,314,326,1.1,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:08.691201,304,319,342,0.3,0.7,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:13.691201,190,074,342,0.2,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:18.691201,133,325,236,0.1,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:23.691201,316,327,341,0.6,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:28.691201,273,291,341,1.0,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:32.730201,0,0,0,0,0,0,13.5,50.6,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:45:33.691201,257,294,319,0.3,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:38.691201,262,277,319,0.3,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:43.691201,210,286,318,0.2,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:48.691201,297,160,356,0.1,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:53.691201,091,141,260,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:45:58.691201,126,059,251,0.2,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:03.691201,039,162,211,0.2,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:08.691201,109,030,266,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:13.691201,109,005,240,0.2,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:18.691201,307,322,336,0.5,0.7,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:23.691201,307,330,345,0.4,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:28.691201,093,334,313,0.2,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:32.729201,0,0,0,0,0,0,13.6,50.6,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:46:33.691201,093,329,307,0.2,0.6,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:38.691201,301,320,329,0.4,0.7,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:43.691201,244,287,317,0.5,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:48.691201,254,290,306,0.7,0.9,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:53.691201,271,287,299,1.0,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:46:58.691201,263,290,312,0.8,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:03.690201,016,324,284,0.1,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:08.690201,280,305,351,0.5,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:13.690201,284,312,351,0.6,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:18.690201,308,320,340,0.8,1.0,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:23.690201,291,315,350,0.8,0.9,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:28.690201,309,322,332,0.8,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:32.729201,0,0,0,0,0,0,13.6,49.3,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:47:33.690201,314,320,329,0.5,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:38.690201,150,339,301,0.2,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:43.690201,078,338,293,0.3,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:48.690201,107,000,321,0.1,0.6,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:53.690201,221,302,335,0.7,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:47:58.691201,253,291,337,0.6,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:03.690201,265,298,326,0.7,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:08.690201,262,298,314,1.0,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:13.690201,299,311,331,0.6,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:18.690201,303,321,347,0.6,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:23.690201,265,296,316,0.6,0.9,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:28.690201,275,309,336,0.3,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:32.729201,0,0,0,0,0,0,13.7,48.8,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:48:33.690201,063,285,222,0.4,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:38.690201,292,310,319,0.6,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:43.690201,294,319,338,0.8,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:48.690201,320,336,355,0.9,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:53.690201,327,332,347,1.2,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:48:58.690201,310,325,332,1.3,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:03.690201,309,315,320,1.1,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:08.689201,301,322,336,0.8,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:13.689201,287,310,332,0.7,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:18.690201,311,331,346,0.5,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:23.690201,315,328,343,0.4,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:28.689201,314,325,348,0.5,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:32.728201,0,0,0,0,0,0,13.7,48.5,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:49:33.689201,318,331,340,0.4,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:38.689201,219,297,347,0.1,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:43.689201,192,306,358,0.2,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:48.689201,308,322,330,0.1,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:53.690201,021,313,235,0.1,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:49:58.689201,281,323,354,0.3,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:03.689201,301,327,347,0.3,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:08.689201,310,323,336,0.6,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:13.689201,002,334,129,0.1,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:18.689201,056,143,178,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:23.689201,277,136,317,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:28.689201,206,061,311,0.0,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:32.728201,0,0,0,0,0,0,13.7,48.7,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:50:33.689201,091,201,242,0.2,0.4,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:38.689201,100,112,142,0.3,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:43.689201,115,233,310,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:48.689201,064,328,314,0.1,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:53.689201,298,315,345,0.5,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:50:58.689201,265,294,320,0.8,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:03.689201,283,290,294,1.1,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:08.689201,288,322,346,0.3,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:13.689201,091,345,296,0.4,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:18.689201,304,318,347,1.0,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:23.690201,092,351,284,0.3,0.9,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:28.688201,294,316,331,0.7,1.1,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:32.728201,0,0,0,0,0,0,13.7,48.6,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:51:33.689201,023,320,259,0.4,0.7,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:38.689201,209,297,346,0.2,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:43.689201,107,013,288,0.1,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:48.689201,166,100,194,0.0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:53.689201,130,332,329,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:51:58.689201,147,099,301,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:03.689201,287,312,343,0.5,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:08.689201,252,308,338,0.6,0.8,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:13.689201,227,278,343,0.2,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:18.689201,236,301,323,0.5,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:23.689201,289,302,314,0.7,0.9,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:28.688201,275,304,355,0.6,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:32.727201,0,0,0,0,0,0,13.8,49.4,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:52:33.689201,251,292,325,0.5,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:38.689201,231,264,285,0.5,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:43.688201,186,249,283,0.3,0.8,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:48.688201,241,249,259,0.2,0.8,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:53.689201,225,239,257,0.8,0.9,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:52:58.688201,229,247,264,0.8,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:03.688201,211,246,270,0.5,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:08.688201,217,234,253,0.6,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:13.688201,217,278,313,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:18.688201,186,233,313,0.2,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:23.689201,217,251,299,0.6,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:28.688201,218,232,246,0.5,0.7,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:32.727201,0,0,0,0,0,0,13.8,48.4,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:53:33.688201,087,276,268,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:38.689201,128,171,268,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:43.688201,053,145,208,0.1,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:48.688201,053,266,315,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:53.689201,103,327,117,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:53:58.688201,115,100,150,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:03.689201,303,323,349,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:08.688201,328,334,337,0.3,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:13.688201,318,326,351,0.4,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:18.688201,301,324,338,0.3,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:23.688201,064,343,318,0.2,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:28.688201,319,335,348,0.4,0.7,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:32.727201,0,0,0,0,0,0,13.9,47.9,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:54:33.688201,031,323,286,0.4,0.6,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:38.688201,107,350,303,0.1,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:43.688201,315,326,349,0.5,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:48.688201,109,314,275,0.1,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:53.688201,309,315,320,0.9,1.1,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:54:58.688201,296,315,329,0.8,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:03.688201,297,310,321,1.2,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:08.688201,291,300,314,1.2,1.3,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:13.687201,294,313,321,1.2,1.4,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:18.688201,299,311,336,0.8,1.0,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:23.688201,049,318,289,0.5,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:28.687201,183,264,330,0.2,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:32.726201,0,0,0,0,0,0,13.9,47.4,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:55:33.688201,278,297,318,0.3,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:38.687201,293,304,312,0.7,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:43.687201,303,322,346,0.3,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:48.687201,285,300,330,0.6,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:53.687201,271,306,333,0.3,0.7,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:55:58.687201,256,316,347,0.2,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:03.687201,284,299,314,1.1,1.2,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:08.687201,261,293,309,0.8,0.9,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:13.687201,209,295,324,0.4,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:18.687201,052,271,257,0.6,1.2,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:23.687201,138,242,288,0.4,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:28.687201,226,246,253,1.4,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:32.726201,0,0,0,0,0,0,13.9,47.5,1004.5,0,0,0,0,0,0,0,0
2017/10/20,13:56:33.687201,208,245,275,0.7,1.5,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:38.687201,208,249,267,0.7,1.2,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:43.688201,249,230,258,0.2,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:48.687201,197,247,255,0.4,0.7,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:53.687201,189,234,280,0.1,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:56:58.687201,201,245,273,1.1,1.8,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:03.687201,192,261,332,0.8,1.2,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:08.687201,243,275,329,0.4,1.4,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:13.688201,243,261,281,1.0,1.3,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:18.687201,263,275,309,1.1,1.5,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:23.687201,238,282,315,0.7,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:28.687201,238,271,286,1.1,1.5,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:32.726201,0,0,0,0,0,0,13.9,47.2,1004.4,0,0,0,0,0,0,0,0
2017/10/20,13:57:33.687201,229,264,312,0.6,1.4,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,13:57:38.687201,255,270,282,1.6,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0
